"","pred_x","pred_y"
"1",0,0.772862144987137
"2",0.167224080267559,0.757079348905416
"3",0.334448160535117,0.741296552823696
"4",0.501672240802676,0.725513756741976
"5",0.668896321070234,0.709730960660256
"6",0.836120401337793,0.693948164578535
"7",1.00334448160535,0.678165368496815
"8",1.17056856187291,0.662382572415095
"9",1.33779264214047,0.646595760593525
"10",1.50501672240803,0.629944538961747
"11",1.67224080267559,0.612012400002155
"12",1.83946488294314,0.593140037418128
"13",2.0066889632107,0.573668144913047
"14",2.17391304347826,0.553937416190291
"15",2.34113712374582,0.53428854495324
"16",2.50836120401338,0.515062224905274
"17",2.67558528428094,0.496599149749772
"18",2.84280936454849,0.479211100482185
"19",3.01003344481605,0.462914092244882
"20",3.17725752508361,0.447550883104765
"21",3.34448160535117,0.432962038975583
"22",3.51170568561873,0.418988125771087
"23",3.67892976588629,0.405469709405026
"24",3.84615384615385,0.392247355791149
"25",4.0133779264214,0.379161630843207
"26",4.18060200668896,0.366053100474948
"27",4.34782608695652,0.352762330600123
"28",4.51505016722408,0.339153430267535
"29",4.68227424749164,0.325393833150289
"30",4.8494983277592,0.311861724328155
"31",5.01672240802676,0.298939544394553
"32",5.18394648829431,0.2870097339429
"33",5.35117056856187,0.276454733566614
"34",5.51839464882943,0.26765651107029
"35",5.68561872909699,0.260675990349372
"36",5.85284280936455,0.254695036818829
"37",6.02006688963211,0.248746412375007
"38",6.18729096989967,0.241862878914253
"39",6.35451505016722,0.23331344804496
"40",6.52173913043478,0.22331741353025
"41",6.68896321070234,0.212332967874648
"42",6.8561872909699,0.200818303584203
"43",7.02341137123746,0.189246456883797
"44",7.19063545150502,0.178232899310681
"45",7.35785953177258,0.168472459315189
"46",7.52508361204013,0.160660823783061
"47",7.69230769230769,0.155493679600035
"48",7.85953177257525,0.153369038247613
"49",8.02675585284281,0.152848114760826
"50",8.19397993311037,0.151792216705469
"51",8.36120401337793,0.148335686163909
"52",8.52842809364548,0.142263848242313
"53",8.69565217391304,0.133976534746632
"54",8.8628762541806,0.12387461158514
"55",9.03010033444816,0.112358944666111
"56",9.19732441471572,0.0998446998240911
"57",9.36454849498328,0.0881210875716451
"58",9.53177257525084,0.081473010009065
"59",9.69899665551839,0.0834786742554352
"60",9.86622073578595,0.0907723447669414
"61",10.0334448160535,0.0969644846831879
"62",10.2006688963211,0.0973527043694108
"63",10.3678929765886,0.09258965131868
"64",10.5351170568562,0.0843799805506445
"65",10.7023411371237,0.0744283470849533
"66",10.8695652173913,0.064223643576383
"67",11.0367892976589,0.0538415856613904
"68",11.2040133779264,0.0438920783081365
"69",11.371237458194,0.0376369477789155
"70",11.5384615384615,0.0384288452274796
"71",11.7056856187291,0.0451057055489832
"72",11.8729096989967,0.0530090444849696
"73",12.0401337792642,0.0573920985309419
"74",12.2073578595318,0.0549663891723842
"75",12.3745819397993,0.046271761643453
"76",12.5418060200669,0.0332872076630473
"77",12.7090301003344,0.0198146780846718
"78",12.876254180602,0.00990182963168591
"79",13.0434782608696,0.00759571161316873
"80",13.2107023411371,0.0127322571594385
"81",13.3779264214047,0.0128004817973176
"82",13.5451505016722,0.0084068304909098
"83",13.7123745819398,0.00767735567162037
"84",13.8795986622074,0.0125415775372647
"85",14.0468227424749,0.020815202894484
"86",14.2140468227425,0.0294584893862667
"87",14.38127090301,0.0311370807323144
"88",14.5484949832776,0.0170523633562378
"89",14.7157190635452,-0.0158145024881601
"90",14.8829431438127,-0.0408153187941088
"91",15.0501672240803,-0.0384026984198688
"92",15.2173913043478,-0.0176593051808749
"93",15.3846153846154,0.00302461909032035
"94",15.5518394648829,0.00769460466290142
"95",15.7190635451505,0.000923398353438395
"96",15.8862876254181,-0.00791683166208018
"97",16.0535117056856,-0.0137543540542999
"98",16.2207357859532,-0.0145723067898464
"99",16.3879598662207,-0.00975462617542816
"100",16.5551839464883,-0.0101146364493189
"101",16.7224080267559,-0.0227874443513667
"102",16.8896321070234,-0.0350824693113471
"103",17.056856187291,-0.0356504909782058
"104",17.2240802675585,-0.0279652232417273
"105",17.3913043478261,-0.0190867162635399
"106",17.5585284280936,-0.0141315428824034
"107",17.7257525083612,-0.0130452316382205
"108",17.8929765886288,-0.0146958080695732
"109",18.0602006688963,-0.018053391705308
"110",18.2274247491639,-0.0221661050774485
"111",18.3946488294314,-0.0255225524669664
"112",18.561872909699,-0.0255965101704599
"113",18.7290969899666,-0.0230761211701429
"114",18.8963210702341,-0.0280420600362516
"115",19.0635451505017,-0.0318340673271788
"116",19.2307692307692,-0.0284667726426158
"117",19.3979933110368,-0.0216382660940614
"118",19.5652173913043,-0.0138177781127514
"119",19.7324414715719,-0.00733293614356774
"120",19.8996655518395,-0.0077197196552643
"121",20.066889632107,-0.0168104414227129
"122",20.2341137123746,-0.0285035329680611
"123",20.4013377926421,-0.0356370348151526
"124",20.5685618729097,-0.0316600838678174
"125",20.7357859531773,-0.0213490810676787
"126",20.9030100334448,-0.0152932459253599
"127",21.0702341137124,-0.0159635765956984
"128",21.2374581939799,-0.0211245995580073
"129",21.4046822742475,-0.0275167436528931
"130",21.5719063545151,-0.0271375404259085
"131",21.7391304347826,-0.0173048340796702
"132",21.9063545150502,-0.0106760478985357
"133",22.0735785953177,-0.0138486344856136
"134",22.2408026755853,-0.0241101850606054
"135",22.4080267558528,-0.0327427273052817
"136",22.5752508361204,-0.0348448537589447
"137",22.742474916388,-0.0310257342886126
"138",22.9096989966555,-0.0241696654072564
"139",23.0769230769231,-0.0184521604423641
"140",23.2441471571906,-0.0155811581686701
