"","pred_x","pred_y"
"1",0,0.871431657660967
"2",0.167224080267559,0.843144509023834
"3",0.334448160535117,0.8148573603867
"4",0.501672240802676,0.786570211749567
"5",0.668896321070234,0.758283063112434
"6",0.836120401337793,0.729995914475301
"7",1.00334448160535,0.701708765838168
"8",1.17056856187291,0.673421617201035
"9",1.33779264214047,0.64514253315188
"10",1.50501672240803,0.618657769748117
"11",1.67224080267559,0.595065582900101
"12",1.83946488294314,0.573987675431854
"13",2.0066889632107,0.555045750167397
"14",2.17391304347826,0.537861509930754
"15",2.34113712374582,0.522056657545946
"16",2.50836120401338,0.507252895836995
"17",2.67558528428094,0.493071927627923
"18",2.84280936454849,0.479158914763016
"19",3.01003344481605,0.465398995817813
"20",3.17725752508361,0.451817885658875
"21",3.34448160535117,0.438443077808895
"22",3.51170568561873,0.425302065790563
"23",3.67892976588629,0.412422343126574
"24",3.84615384615385,0.399831403339618
"25",4.0133779264214,0.387556739952388
"26",4.18060200668896,0.375625846487577
"27",4.34782608695652,0.364066216467876
"28",4.51505016722408,0.352899875986385
"29",4.68227424749164,0.342078409964143
"30",4.8494983277592,0.331504460457319
"31",5.01672240802676,0.32107968126282
"32",5.18394648829431,0.310705726177557
"33",5.35117056856187,0.300284248998435
"34",5.51839464882943,0.28971712021232
"35",5.68561872909699,0.279053352089084
"36",5.85284280936455,0.268744849551281
"37",6.02006688963211,0.259311855082022
"38",6.18729096989967,0.251274611164419
"39",6.35451505016722,0.244877238465474
"40",6.52173913043478,0.239253195412202
"41",6.68896321070234,0.233256722506779
"42",6.8561872909699,0.225742060249596
"43",7.02341137123746,0.215737308724934
"44",7.19063545150502,0.203938865862166
"45",7.35785953177258,0.19197261094527
"46",7.52508361204013,0.181474477829063
"47",7.69230769230769,0.174080400368361
"48",7.85953177257525,0.170944937692909
"49",8.02675585284281,0.170252341772908
"50",8.19397993311037,0.169055035207432
"51",8.36120401337793,0.164826972332813
"52",8.52842809364548,0.157591628953036
"53",8.69565217391304,0.148321429468493
"54",8.8628762541806,0.137990395186404
"55",9.03010033444816,0.127572547413989
"56",9.19732441471572,0.118042209930419
"57",9.36454849498328,0.110402770299099
"58",9.53177257525084,0.105710404935927
"59",9.69899665551839,0.104670950002818
"60",9.86622073578595,0.105444098418755
"61",10.0334448160535,0.105080926438352
"62",10.2006688963211,0.101555071774067
"63",10.3678929765886,0.0957613145290752
"64",10.5351170568562,0.0891682989475271
"65",10.7023411371237,0.0832446692735716
"66",10.8695652173913,0.0788694912465514
"67",11.0367892976589,0.073058110172475
"68",11.2040133779264,0.0636314572355512
"69",11.371237458194,0.0540872720767701
"70",11.5384615384615,0.0485560696552606
"71",11.7056856187291,0.0481207493245594
"72",11.8729096989967,0.051503986458247
"73",12.0401337792642,0.0573641434744579
"74",12.2073578595318,0.0629544912306835
"75",12.3745819397993,0.0618611258613792
"76",12.5418060200669,0.0507732572299188
"77",12.7090301003344,0.0346071340884796
"78",12.876254180602,0.0193878790570784
"79",13.0434782608696,0.0111402321786789
"80",13.2107023411371,0.0132365815972994
"81",13.3779264214047,0.020303105650074
"82",13.5451505016722,0.0271142055596353
"83",13.7123745819398,0.0297905068660755
"84",13.8795986622074,0.0283226571604447
"85",14.0468227424749,0.025241442422443
"86",14.2140468227425,0.0224232732557253
"87",14.38127090301,0.0179124924386934
